,trial_id,global_trial_end_date,first_pub_date,current_pub_date,version,results_type
8809,2014-003033-26,2016-08-08,2017-08-10,2017-08-10,v1(current),Tabular
8810,2013-000366-11,2016-05-17,2017-11-04,2017-11-04,v1(current),Tabular
8811,2015-002536-41,2015-12-17,2017-11-04,2017-11-04,v1(current),Tabular
8812,2010-022945-52,2009-02-07,2017-11-04,2017-11-04,v1(current),Tabular
8813,2009-011216-38,2016-09-21,2017-11-05,2017-11-05,v1(current),Tabular
8814,2005-004944-30,2016-10-31,2017-11-08,2018-11-20,v1(current),Tabular
8815,2010-018480-42,2011-07-26,2017-11-08,2017-11-08,v1(current),Tabular
8816,2005-003440-66,2015-08-19,2017-11-08,2017-11-08,v1(current),Tabular
8817,2011-006057-28,2016-10-24,2017-11-08,2017-11-08,v1(current),Tabular
8818,2012-002669-37,2016-10-24,2017-11-08,2017-11-08,v1(current),Tabular
8819,2009-015298-11,2016-09-16,2017-09-22,2017-09-22,v1(current),Tabular
8820,2006-006536-22,2013-03-13,2015-07-30,2017-11-09,v2(current),Tabular
8821,2007-003412-59,2007-12-27,2017-11-10,2017-11-10,v1(current),Tabular
8822,2017-000611-17,2016-11-30,2017-11-10,2017-11-10,v1(current),Tabular
8823,2011-005108-14,2012-08-24,2017-11-10,2017-11-10,v1(current),Tabular
8824,2011-002894-48,2016-10-28,2017-11-10,2017-11-10,v1(current),Tabular
8825,2009-010937-38,2011-02-23,2016-04-21,2016-04-21,v1(current),Document
8826,2012-005183-94,2015-02-23,2016-07-09,2016-07-09,v1(current),Tabular
8827,2009-018117-40,2011-06-17,2016-10-13,2016-10-13,v1(current),Document
8828,2009-011296-80,2011-01-14,2016-04-20,2016-04-20,v1(current),Document
8829,2010-020460-38,2011-12-02,2016-12-15,2016-12-15,v1(current),Document
8830,2011-004795-11,2016-02-18,2017-03-02,2017-03-02,v1(current),Tabular
8831,2010-019850-42,2017-04-26,2017-11-11,2017-11-11,v1(current),Tabular
8832,2016-002583-14,2008-04-08,2017-11-11,2017-11-11,v1(current),Tabular
8833,2014-003890-40,2016-11-14,2017-11-11,2017-11-11,v1(current),Tabular
8834,2010-020008-31,2016-10-27,2017-11-11,2017-11-11,v1(current),Tabular
8835,2008-001219-39,2008-06-20,2017-11-11,2017-11-11,v1(current),Document
8836,2014-003217-28,2016-10-28,2017-11-12,2017-11-12,v1(current),Tabular
8837,2010-018385-23,2016-10-27,2017-11-12,2017-11-12,v1(current),Tabular
8838,2015-005064-42,2016-11-04,2017-11-12,2019-01-19,v3(current),Tabular
8839,2014-000284-40,2015-03-06,,,,None Available
8840,2013-002622-23,2016-11-08,2017-11-12,2017-11-12,v1(current),Tabular
8841,2013-004150-16,2016-09-12,2017-11-12,2017-11-12,v1(current),Tabular
8842,2014-001915-37,2016-11-02,2017-11-12,2017-11-12,v1(current),Tabular
8843,2011-000078-80,,2017-11-13,2017-11-13,v1(current),Tabular
8844,2012-004434-42,,2016-07-17,2016-08-19,v2(current),Tabular
8845,2010-019945-24,2011-06-14,2016-10-27,2016-10-27,v1(current),Tabular
8846,2012-005283-97,2016-11-04,2017-11-15,2017-11-15,v1(current),Tabular
8847,2014-000456-29,2016-10-31,2017-11-15,2017-11-15,v1(current),Tabular
8848,2015-002272-24,2017-02-06,2017-11-15,2017-11-15,v1(current),Tabular
8849,2015-003094-15,2016-11-02,2017-11-15,2018-10-10,v2(current),Tabular
8850,2015-002578-20,2016-10-06,2017-11-15,2017-11-15,v1(current),Tabular
8851,2011-000392-14,2016-09-12,2017-09-20,2017-09-20,v1(current),Tabular
8852,2008-007326-19,2017-01-24,2015-06-26,2018-01-05,v2(current),Tabular
8853,2012-005525-75,2016-02-29,2017-11-16,2017-11-16,v1(current),Tabular
8854,2016-004321-16,2008-11-22,2017-11-16,2017-11-16,v1(current),Tabular
8855,2013-005015-28,2016-06-13,2017-06-28,2017-06-28,v1(current),Tabular
8856,2012-002035-29,2014-10-23,2016-05-22,2016-05-22,v1(current),Tabular
8857,2012-002489-11,2017-01-03,2017-11-17,2017-11-17,v1(current),Tabular
8858,2012-001950-25,2014-10-11,2017-11-18,2017-11-18,v1(current),Tabular
8859,2014-000484-41,,2017-11-18,2017-11-18,v1(current),Tabular
8860,2013-004489-32,2016-04-12,2017-11-18,2017-11-18,v1(current),Tabular
8861,2010-023047-15,2016-11-03,2017-11-19,2017-11-19,v1(current),Tabular
8862,2014-003174-17,2015-12-24,2017-11-19,2017-11-19,v1(current),Tabular
8863,2015-001122-42,2016-11-25,2017-11-19,2017-11-19,v1(current),Tabular
8864,2010-023315-34,2012-09-10,2016-10-13,2016-10-13,v1(current),Document
8865,2013-001421-55,2016-05-13,2017-05-25,2017-05-25,v1(current),Tabular
8866,2007-001887-55,2017-08-24,2015-08-07,2018-03-11,v3(current),Mixed
8867,2012-002205-22,2013-11-11,2017-11-22,2017-11-22,v1(current),Tabular
8868,2014-005040-18,2015-10-23,2017-11-22,2017-11-22,v1(current),Tabular
8869,2008-006182-88,2016-11-07,2017-11-22,2017-11-22,v1(current),Tabular
8870,2015-004800-46,2016-09-23,2017-11-22,2017-11-22,v1(current),Tabular
8871,2014-001102-17,2016-10-26,2017-11-23,2017-11-23,v1(current),Tabular
8872,2014-005084-32,2016-11-24,2017-11-23,2017-11-23,v1(current),Tabular
8873,2010-022951-49,2016-11-11,2017-11-23,2017-11-23,v1(current),Tabular
8874,2012-004821-26,2016-11-10,2017-11-23,2018-04-11,v2(current),Tabular
8875,2014-002208-26,2016-10-06,2017-09-28,2017-09-28,v1(current),Tabular
8876,2011-001729-25,2015-09-10,2015-07-24,2016-09-17,v4(current),Tabular
8877,2012-003788-23,2016-08-22,2017-09-06,2017-09-06,v1(current),Tabular
8878,2010-022133-28,2016-02-24,2017-11-25,2017-11-25,v1(current),Tabular
8879,2009-015884-15,2017-05-17,2017-11-25,2017-11-25,v1(current),Tabular
8880,2006-001298-57,2008-02-28,2017-11-25,2017-11-25,v1(current),Document
8881,2013-001986-18,2016-01-25,2017-11-25,2017-11-25,v1(current),Tabular
8882,2014-002135-34,2016-11-26,2017-11-25,2017-11-25,v1(current),Tabular
8883,2010-021184-32,2016-11-10,2017-11-26,2017-11-26,v1(current),Tabular
8884,2006-003622-29,2016-11-15,2017-11-26,2018-10-13,v2(current),Tabular
8885,2013-000521-31,2016-12-16,2017-11-26,2017-11-26,v1(current),Mixed
8886,2014-002945-23,2016-11-03,2017-11-26,2017-11-26,v1(current),Tabular
8887,2012-005570-56,2016-11-05,2017-11-26,2017-11-26,v1(current),Tabular
8888,2012-003335-33,2016-12-01,2017-06-24,2017-06-24,v1(current),Tabular
8889,2006-004912-28,2013-05-16,2017-03-24,2017-03-24,v1(current),Document
8890,2004-001162-40,2006-10-20,2016-12-31,2016-12-31,v1(current),Document
8891,2015-000435-33,2017-07-13,2017-02-12,2018-01-25,v3(current),Tabular
8892,2009-011135-13,2016-09-08,2017-09-24,2017-09-24,v1(current),Mixed
8893,2005-000664-51,2009-04-14,2017-11-29,2017-11-29,v1(current),Document
8894,2011-002248-29,2015-04-02,2017-11-29,2017-11-29,v1(current),Tabular
8895,2006-005890-24,2016-11-16,2017-11-30,2017-11-30,v1(current),Tabular
8896,2014-004249-29,2016-12-31,2017-11-30,2017-11-30,v1(current),Tabular
8897,2010-022838-85,2016-12-16,2017-11-30,2018-03-31,v3(current),Tabular
8898,2007-001378-97,2008-12-22,2017-12-01,2017-12-01,v1(current),Tabular
8899,2013-002902-29,2016-11-18,2017-12-01,2017-12-01,v1(current),Tabular
8900,2015-003291-77,2016-10-06,2017-10-21,2017-10-21,v1(current),Tabular
8901,2015-001800-74,2016-08-02,2017-12-02,2017-12-02,v1(current),Tabular
8902,2015-003187-37,2017-01-06,2017-12-02,2017-12-02,v1(current),Tabular
8903,2015-001747-37,2016-03-09,2017-12-02,2017-12-02,v1(current),Tabular
8904,2012-000255-13,2016-01-31,2017-12-02,2017-12-02,v1(current),Tabular
8905,2014-004751-31,2016-12-15,2017-12-03,2017-12-03,v1(current),Tabular
8906,2013-001590-25,2016-11-17,2017-12-03,2017-12-03,v1(current),Tabular
8907,2012-000190-24,2016-12-20,2017-07-01,2017-07-01,v1(current),Tabular
8908,2013-001997-18,2016-09-15,2017-10-27,2017-10-27,v1(current),Tabular
8909,2011-005682-20,2014-11-20,2017-12-06,2017-12-06,v1(current),Tabular
8910,2011-001903-10,2013-06-04,2017-12-06,2017-12-06,v1(current),Document
8911,2014-000358-13,2016-12-16,2017-12-06,2017-12-06,v1(current),Tabular
8912,2017-003956-22,2016-07-27,2017-12-06,2017-12-06,v1(current),Tabular
8913,2010-022831-12,2012-05-30,2016-10-13,2016-10-13,v1(current),Document
8914,2006-006719-66,2008-08-15,2016-04-21,2016-04-21,v1(current),Document
8915,2006-006733-41,2009-01-30,2016-04-21,2016-04-21,v1(current),Document
8916,2014-003355-56,2017-05-08,2017-12-07,2017-12-07,v1(current),Tabular
8917,2013-001190-24,2016-12-12,2017-12-07,2017-12-07,v1(current),Tabular
8918,2010-023095-31,2015-09-01,2017-12-07,2017-12-07,v1(current),Mixed
8919,2013-003812-30,2016-11-21,2017-12-07,2017-12-07,v1(current),Tabular
8920,2012-001529-28,2016-12-23,2017-12-07,2017-12-07,v1(current),Tabular
8921,2016-003073-18,2016-11-21,2017-12-07,2018-01-14,v2(current),Tabular
8922,2014-004731-39,2016-11-23,2017-12-07,2017-12-07,v1(current),Tabular
8923,2012-000075-16,2016-02-28,2017-03-01,2017-03-01,v1(current),Tabular
8924,2012-000137-39,2015-03-26,2016-04-10,2016-04-10,v1(current),Tabular
8925,2010-024231-16,2013-03-21,2016-12-19,2016-12-19,v1(current),Document
8926,2010-019991-55,2016-11-22,2017-12-08,2017-12-08,v1(current),Tabular
8927,2011-003145-17,2015-10-19,2017-12-08,2017-12-08,v1(current),Tabular
8928,2017-002727-24,2014-04-15,2017-12-08,2017-12-08,v1(current),Tabular
8929,2014-000395-26,2016-10-21,2017-12-08,2017-12-08,v1(current),Tabular
8930,2013-003729-27,2017-11-02,2017-12-09,2017-12-09,v1(current),Mixed
8931,2014-001905-42,2016-02-29,2017-12-09,2017-12-09,v1(current),Tabular
8932,2013-001416-30,2016-01-31,2017-12-10,2017-12-10,v1(current),Mixed
8933,2004-001941-14,2008-05-15,2017-12-10,2017-12-10,v1(current),Document
8934,2016-003755-29,2017-03-13,2017-12-10,2017-12-10,v1(current),Tabular
8935,2007-005958-23,2008-08-14,2017-12-13,2017-12-13,v1(current),Document
8936,2010-019388-12,2014-06-24,2017-12-13,2017-12-13,v1(current),Tabular
8937,2010-019387-37,2014-06-24,2017-12-13,2017-12-13,v1(current),Tabular
8938,2010-019550-40,2015-04-24,2017-12-13,2017-12-13,v1(current),Tabular
8939,2004-001164-41,2006-10-30,2017-12-13,2017-12-13,v1(current),Document
8940,2014-003242-28,2017-06-01,2017-12-13,2017-12-13,v1(current),Tabular
8941,2006-002468-24,2017-05-02,2017-11-16,2018-02-16,v2(current),Tabular
8942,2012-005539-10,2016-11-09,2017-12-14,2018-04-21,v3(current),Tabular
8943,2008-007969-23,2016-11-28,2017-12-14,2017-12-14,v1(current),Tabular
8944,2013-004650-25,2016-11-22,2017-12-14,2017-12-14,v1(current),Tabular
8945,2015-000218-23,2016-05-04,2017-12-14,2017-12-14,v1(current),Tabular
8946,2015-002337-22,2016-11-29,2017-12-15,2017-12-15,v1(current),Mixed
8947,2006-005350-79,2008-06-25,2017-12-15,2017-12-15,v1(current),Document
8948,2014-004533-13,2016-11-30,2017-12-15,2017-12-15,v1(current),Tabular
8949,2007-001506-25,2009-01-07,2017-12-15,2017-12-15,v1(current),Document
8950,2014-005515-16,2016-11-11,2017-12-15,2017-12-15,v1(current),Tabular
8951,2006-005022-23,2016-11-11,2017-12-15,2017-12-15,v1(current),Tabular
8952,2006-000259-16,2016-11-15,2017-12-15,2017-12-15,v1(current),Tabular
8953,2006-005751-16,2008-06-30,2017-12-15,2017-12-15,v1(current),Document
8954,2010-021125-12,2016-12-01,2017-12-15,2017-12-15,v1(current),Tabular
8955,2015-002350-13,2017-01-23,2017-12-15,2017-12-15,v1(current),Tabular
8956,2008-006831-10,2016-09-15,2015-03-22,2017-10-14,v2(current),Mixed
8957,2013-000113-20,2016-10-28,2017-11-12,2017-11-12,v1(current),Tabular
8958,2012-005037-37,2016-07-20,2017-12-16,2017-12-16,v1(current),Tabular
8959,2010-019992-30,2016-11-30,2017-12-17,2017-12-17,v1(current),Tabular
8960,2010-022332-37,2015-11-18,2017-12-17,2017-12-17,v1(current),Mixed
8961,2014-002254-40,2016-11-29,2017-12-17,2017-12-17,v1(current),Tabular
8962,2012-004334-42,2016-11-18,2017-12-18,2017-12-18,v1(current),Tabular
8963,2012-000351-14,2016-12-22,2017-12-20,2017-12-20,v1(current),Tabular
8964,2011-004187-30,2016-07-26,2017-12-20,2017-12-20,v1(current),Mixed
8965,2013-005122-33,2015-07-08,2017-12-20,2017-12-20,v1(current),Mixed
8966,2011-001112-53,2016-12-05,2017-12-20,2017-12-20,v1(current),Tabular
8967,2015-003391-74,2017-07-05,2017-12-20,2017-12-20,v1(current),Tabular
8968,2017-000451-14,2010-04-23,2017-12-20,2017-12-20,v1(current),Tabular
8969,2015-002012-33,2016-12-05,2017-12-20,2017-12-20,v1(current),Tabular
8970,2008-004895-39,2010-11-24,2017-12-21,2017-12-21,v1(current),Document
8971,2011-000391-34,2016-12-06,2017-12-21,2017-12-21,v1(current),Tabular
8972,2017-002729-39,2010-03-02,2017-12-21,2017-12-21,v1(current),Tabular
8973,2017-002728-26,2013-01-29,2017-12-21,2017-12-21,v1(current),Tabular
8974,2013-005587-26,2016-06-22,2017-12-21,2018-03-01,v2(current),Tabular
8975,2008-001677-15,2011-08-11,2017-12-21,2017-12-21,v1(current),Document
8976,2010-020763-20,2015-05-12,2017-12-21,2017-12-21,v1(current),Tabular
8977,2016-004392-41,2017-01-25,2017-12-21,2017-12-21,v1(current),Tabular
8978,2017-001803-57,2014-07-05,2017-12-22,2017-12-22,v1(current),Tabular
8979,2010-022242-24,2016-12-06,2017-12-22,2017-12-22,v1(current),Tabular
8980,2011-005553-31,2016-12-16,2017-12-22,2018-08-11,v2(current),Tabular
8981,2010-018780-42,2016-12-19,2017-12-22,2017-12-22,v1(current),Tabular
8982,2009-013020-23,2012-10-29,2017-12-22,2017-12-22,v1(current),Document
8983,2017-002730-23,2007-05-17,2017-12-22,2017-12-22,v1(current),Tabular
8984,2005-001667-58,2007-03-01,2016-08-27,2016-08-27,v1(current),Document
8985,2012-000653-32,2016-12-12,2017-12-23,2017-12-23,v1(current),Tabular
8986,2012-002373-56,2016-10-28,2017-12-23,2017-12-23,v1(current),Mixed
8987,2014-002150-39,2016-12-07,2017-12-23,2017-12-23,v1(current),Tabular
8988,2012-004228-40,2017-06-29,2017-12-23,2017-12-23,v1(current),Tabular
8989,2010-019821-32,2016-12-16,2017-12-23,2017-12-23,v1(current),Tabular
8990,2017-001599-46,2013-06-03,2017-12-24,2017-12-24,v1(current),Tabular
8991,2011-004672-11,2017-04-24,2017-12-24,2017-12-24,v1(current),Tabular
8992,2013-000699-14,2016-12-23,2017-12-24,2017-12-24,v1(current),Tabular
8993,2015-003879-29,2017-01-30,2017-12-27,2017-12-27,v1(current),Tabular
8994,2010-019707-32,2017-01-17,2017-12-27,2017-12-27,v1(current),Tabular
8995,2013-004076-34,2016-12-21,2017-12-27,2017-12-27,v1(current),Tabular
8996,2008-004019-36,2015-12-04,2017-12-28,2017-12-28,v1(current),Tabular
8997,2014-004425-41,2017-01-04,2017-12-28,2017-12-28,v1(current),Tabular
8998,2008-005977-37,2009-11-05,2017-12-28,2017-12-28,v1(current),Tabular
8999,2009-014660-19,2016-08-12,2017-12-29,2017-12-29,v1(current),Tabular
9000,2010-019574-33,2015-05-20,2017-12-29,2017-12-29,v1(current),Tabular
9001,2011-003629-86,2016-12-26,2017-12-30,2017-12-30,v1(current),Tabular
9002,2009-010269-21,2016-12-22,2017-12-30,2017-12-30,v1(current),Tabular
9003,2017-002659-28,2016-12-28,2017-12-30,2017-12-30,v1(current),Tabular
9004,2009-017950-11,2016-12-27,2017-12-30,2017-12-30,v1(current),Tabular
9005,2013-004429-97,2017-02-17,2017-12-30,2017-12-30,v1(current),Tabular
9006,2015-005522-19,2016-11-22,2017-12-30,2017-12-30,v1(current),Tabular
9007,2012-005413-40,2017-01-03,2017-12-30,2017-12-30,v1(current),Tabular
9008,2010-023021-38,2015-03-31,2017-12-31,2017-12-31,v1(current),Mixed
9009,2012-000601-74,2016-12-15,2017-12-31,2017-12-31,v1(current),Tabular
9010,2010-020137-10,2017-01-05,2017-12-31,2017-12-31,v1(current),Tabular
9011,2011-001539-21,2017-01-05,2017-12-31,2017-12-31,v1(current),Tabular
9012,2012-000829-44,2016-12-20,2017-12-31,2018-03-22,v2(current),Tabular
9013,2013-002554-78,2016-03-06,2018-01-03,2018-01-03,v1(current),Mixed
9014,2017-000849-50,2008-03-31,2018-01-03,2018-01-03,v1(current),Tabular
9015,2014-004145-27,2016-12-22,2018-01-03,2018-01-03,v1(current),Tabular
9016,2015-005499-46,2016-12-28,2018-01-03,2018-01-03,v1(current),Tabular
9017,2012-003438-18,2017-01-06,2018-01-03,2018-01-03,v1(current),Tabular
9018,2014-003770-16,2016-12-08,2018-01-03,2018-01-03,v1(current),Tabular
9019,2011-001456-11,2016-12-28,2018-01-03,2018-01-03,v1(current),Tabular
9020,2011-004295-11,2016-12-19,2018-01-03,2018-01-03,v1(current),Tabular
9021,2017-000848-17,2006-12-27,2018-01-03,2018-01-03,v1(current),Tabular
9022,2013-004391-35,2016-11-25,2018-01-03,2018-10-21,v2(current),Tabular
9023,2017-002732-17,2009-02-09,2018-01-04,2018-01-04,v1(current),Tabular
9024,2011-004396-36,2016-11-14,2018-01-04,2018-01-04,v1(current),Mixed
9025,2017-003953-41,2010-05-23,2018-01-04,2018-01-04,v1(current),Tabular
9026,2009-016636-13,2016-12-19,2018-01-04,2018-01-04,v1(current),Tabular
9027,2010-024440-15,2016-07-19,2018-01-04,2018-11-23,v2(current),Tabular
9028,2010-019066-92,2015-12-15,2018-01-05,2018-01-05,v1(current),Tabular
9029,2010-021590-37,2016-12-20,2018-01-05,2018-01-05,v1(current),Tabular
9030,2010-018365-34,2017-06-26,2018-01-05,2018-01-05,v1(current),Tabular
9031,2007-003801-28,2009-09-30,2018-01-05,2018-01-05,v1(current),Tabular
9032,2009-013265-26,2010-04-30,2018-01-05,2018-01-05,v1(current),Tabular
9033,2017-001607-80,2009-11-13,2018-01-05,2018-01-05,v1(current),Tabular
9034,2010-020408-31,2014-09-04,2018-01-05,2018-01-05,v1(current),Tabular
9035,2017-001608-32,2009-08-03,2018-01-05,2018-01-05,v1(current),Tabular
9036,2011-000211-64,2016-02-09,2018-01-05,2018-01-05,v1(current),Tabular
9037,2010-021159-25,2011-07-20,2018-01-05,2018-01-05,v1(current),Tabular
9038,2014-000275-14,2016-10-13,2017-10-21,2017-10-21,v1(current),Tabular
9039,2012-001700-37,2016-02-26,2018-01-06,2018-01-06,v1(current),Tabular
9040,2015-003812-19,2016-12-22,2018-01-06,2018-01-06,v1(current),Tabular
9041,2014-000293-20,2016-12-22,2018-01-06,2018-01-06,v1(current),Tabular
9042,2014-002620-26,2017-01-24,2018-01-06,2018-01-06,v1(current),Tabular
9043,2017-000454-18,2009-03-17,2018-01-06,2018-09-23,v2(current),Tabular
9044,2012-001594-93,2016-11-17,2018-01-06,2018-01-06,v1(current),Tabular
9045,2014-001487-35,2017-01-05,2018-01-07,2018-06-17,v2(current),Tabular
9046,2007-006701-25,2016-12-31,2018-01-07,2018-01-07,v1(current),Tabular
9047,2012-003230-17,2016-12-20,2016-05-19,2018-01-03,v3(current),Tabular
9048,2013-005162-20,2017-01-12,2017-12-08,2017-12-08,v1(current),Tabular
9049,2009-017905-13,2016-09-16,2017-01-07,2017-08-30,v2(current),Tabular
9050,2007-001424-12,2010-10-07,2016-05-21,2016-05-21,v1(current),Document
9051,2015-000159-26,2016-12-29,2018-01-12,2018-01-12,v1(current),Tabular
9052,2007-004157-28,2016-12-23,2017-12-07,2017-12-07,v1(current),Tabular
9053,2013-000290-73,2014-09-30,2018-01-13,2018-01-13,v1(current),Mixed
9054,2007-007698-22,2015-11-23,2018-01-14,2018-01-14,v1(current),Mixed
9055,2014-002320-27,2016-12-22,2018-01-14,2018-01-14,v1(current),Tabular
9056,2012-000138-20,2017-02-01,2018-01-04,2018-01-04,v1(current),Tabular
9057,2011-000195-34,2017-06-14,2015-08-08,2018-06-24,v2(current),Tabular
9058,2005-000900-15,2011-07-14,2018-01-16,2018-01-16,v1(current),Document
9059,2010-024320-23,2011-09-13,2018-01-16,2018-01-16,v1(current),Document
9060,2007-006719-21,2012-02-29,2018-01-16,2018-01-16,v1(current),Document
9061,2010-019758-42,2013-02-22,2018-01-16,2018-01-16,v1(current),Document
9062,2014-003002-32,2016-10-24,2017-10-28,2017-10-28,v1(current),Tabular
9063,2008-002857-18,2011-03-02,2018-01-17,2018-01-17,v1(current),Document
9064,2008-004207-63,2010-01-12,2018-01-17,2018-01-17,v1(current),Document
9065,2010-021216-41,2013-04-30,2018-01-17,2018-01-17,v1(current),Document
9066,2009-017479-29,2011-06-27,2018-01-17,2018-01-17,v1(current),Document
9067,2010-020726-18,2012-12-27,2018-01-17,2018-01-17,v1(current),Document
9068,2010-023231-42,2012-03-19,2018-01-17,2018-01-17,v1(current),Document
9069,2008-008435-29,2016-04-05,2016-09-02,2016-09-02,v1(current),Tabular
9070,2014-004201-33,2016-12-29,2018-01-18,2018-01-18,v1(current),Tabular
9071,2007-005118-37,2011-04-08,2018-01-18,2018-01-18,v1(current),Document
9072,2009-016007-39,2010-06-03,2018-01-18,2018-01-18,v1(current),Document
9073,2008-002758-39,2011-04-29,2018-01-18,2018-01-18,v1(current),Document
9074,2009-014739-19,2011-01-10,2018-01-18,2018-01-18,v1(current),Document
9075,2010-023772-71,2016-12-29,2018-01-18,2018-01-18,v1(current),Tabular
9076,2009-014424-29,2011-04-14,2018-01-18,2018-01-18,v1(current),Document
9077,2009-014958-16,2010-07-01,2018-01-18,2018-01-18,v1(current),Document
9078,2008-004875-23,2012-01-13,2018-01-19,2018-01-19,v1(current),Document
9079,2014-002927-90,2017-02-23,2018-01-19,2018-01-19,v1(current),Tabular
9080,2009-014591-21,2011-03-18,2018-01-19,2018-01-19,v1(current),Document
9081,2006-002321-23,2008-10-13,2018-01-19,2018-01-19,v1(current),Document
9082,2007-001402-24,2010-02-10,2018-01-19,2018-01-19,v1(current),Document
9083,2008-001105-42,2010-05-27,2018-01-19,2018-01-19,v1(current),Document
9084,2007-001394-29,2011-07-01,2018-01-19,2018-09-15,v2(current),Document
9085,2006-005971-17,2012-01-13,2018-01-19,2018-01-19,v1(current),Document
9086,2008-007459-28,2012-06-13,2018-01-19,2018-01-19,v1(current),Document
9087,2008-004894-16,2010-12-17,2018-01-19,2018-01-19,v1(current),Document
9088,2014-001496-31,2017-04-07,2018-01-19,2018-01-19,v1(current),Tabular
9089,2015-004789-27,2017-01-13,2018-01-19,2018-01-19,v1(current),Mixed
9090,2004-000752-17,2012-06-21,2015-05-22,2016-07-08,v1(current),Document
